episode,episode_reward,rolling_reward,rolling_win_rate
445,0.9025,0.37140000000000006,0.84
446,0.6025000000000001,0.37665000000000004,0.84
447,-0.72,0.35095000000000004,0.82
448,0.9025,0.3622000000000001,0.82
449,0.1525000000000001,0.37965000000000004,0.84
450,0.3400000000000001,0.37440000000000007,0.84
451,-0.72,0.3419500000000001,0.82
452,0.3400000000000001,0.36315000000000003,0.84
453,0.9025,0.36390000000000006,0.84
454,-0.21833333333333338,0.3414833333333334,0.82
455,0.3400000000000001,0.33623333333333333,0.82
456,0.8650000000000001,0.3354833333333334,0.82
457,-0.72,0.3097833333333334,0.8
458,0.8650000000000001,0.3090333333333334,0.8
459,0.9025,0.3414833333333334,0.82
460,0.37750000000000006,0.3414833333333334,0.82
461,0.3400000000000001,0.3312833333333334,0.82
462,-0.72,0.3048333333333334,0.8
463,-0.72,0.2776333333333334,0.78
464,0.6025000000000001,0.27838333333333337,0.78
465,-0.72,0.2571833333333334,0.76
466,-0.72,0.2571833333333334,0.76
467,-0.72,0.24048333333333338,0.74
468,-0.72,0.2197333333333334,0.72
469,0.6025000000000001,0.2461833333333334,0.74
470,0.6775000000000001,0.25218333333333337,0.74
471,-0.72,0.23023333333333337,0.72
472,0.9025,0.23698333333333338,0.72
473,-0.72,0.21503333333333338,0.7
474,0.3400000000000001,0.23623333333333338,0.72
475,0.6025000000000001,0.24073333333333338,0.72
476,0.8650000000000001,0.23998333333333338,0.72
477,0.6025000000000001,0.2497333333333334,0.72
478,-0.72,0.2232833333333334,0.7
479,0.37750000000000006,0.21878333333333339,0.7
480,0.6025000000000001,0.21878333333333339,0.7
481,-0.72,0.19683333333333336,0.68
482,0.6025000000000001,0.19158333333333338,0.68
483,-0.72,0.16588333333333338,0.66
484,0.8650000000000001,0.1975833333333334,0.68
485,0.37750000000000006,0.2195333333333334,0.7
486,0.3400000000000001,0.21428333333333338,0.7
487,-0.72,0.19233333333333338,0.68
488,0.7066666666666667,0.18841666666666673,0.68
489,-0.72,0.1672166666666667,0.66
490,0.7066666666666667,0.16330000000000006,0.66
491,0.1525000000000001,0.15880000000000005,0.66
492,-0.3758333333333334,0.14373333333333338,0.64
493,-0.72,0.11653333333333338,0.62
494,0.8650000000000001,0.11578333333333339,0.62
495,-0.72,0.0833333333333334,0.6
496,-0.72,0.05688333333333339,0.58
497,0.9025,0.08933333333333339,0.6
498,0.5650000000000001,0.08258333333333338,0.6
499,-0.72,0.06513333333333338,0.58
500,0.3400000000000001,0.06513333333333338,0.58
501,0.3400000000000001,0.08633333333333339,0.6
502,-0.0675,0.07818333333333338,0.58
503,-0.72,0.04573333333333338,0.56
504,0.5650000000000001,0.06140000000000005,0.58
505,0.6775000000000001,0.06815000000000006,0.58
506,0.6775000000000001,0.06440000000000005,0.58
507,0.37750000000000006,0.08635000000000005,0.6
508,-0.72,0.05465000000000005,0.58
509,0.9025,0.05465000000000005,0.58
510,0.3400000000000001,0.05390000000000005,0.58
511,0.3400000000000001,0.05390000000000005,0.58
512,0.9025,0.08635000000000005,0.6
513,0.9025,0.11880000000000004,0.62
514,0.64,0.11955000000000006,0.62
515,0.3400000000000001,0.14075000000000004,0.64
516,-0.72,0.14075000000000004,0.64
517,0.9025,0.17320000000000005,0.66
518,0.3400000000000001,0.19440000000000004,0.68
519,0.5650000000000001,0.19365000000000004,0.68
520,-0.72,0.16570000000000004,0.66
521,-0.72,0.16570000000000004,0.66
522,0.5650000000000001,0.15895000000000004,0.66
523,0.9025,0.19140000000000004,0.68
524,0.37750000000000006,0.19215000000000004,0.68
525,0.5650000000000001,0.19140000000000004,0.68
526,-0.72,0.15970000000000004,0.66
527,-0.72,0.13325000000000004,0.64
528,0.6025000000000001,0.15970000000000004,0.66
529,-0.72,0.13775000000000004,0.64
530,0.64,0.13850000000000004,0.64
531,0.3400000000000001,0.15970000000000004,0.66
532,0.8650000000000001,0.16495000000000004,0.66
533,0.6025000000000001,0.19140000000000004,0.68
534,0.1525000000000001,0.17715000000000003,0.68
535,0.11500000000000006,0.17190000000000005,0.68
536,-0.72,0.15070000000000003,0.66
537,0.6025000000000001,0.17715000000000003,0.68
538,0.3400000000000001,0.16981666666666673,0.68
539,0.3400000000000001,0.1910166666666667,0.7
540,-0.72,0.1624833333333334,0.68
541,0.8650000000000001,0.17673333333333338,0.68
542,0.64,0.19705000000000006,0.7
543,0.6025000000000001,0.22350000000000006,0.72
544,-0.72,0.19180000000000003,0.7
545,0.5650000000000001,0.21750000000000003,0.72
546,0.9025,0.24995000000000003,0.74
547,0.64,0.24470000000000006,0.74
548,0.6025000000000001,0.24545000000000006,0.74
549,0.5650000000000001,0.27115000000000006,0.76
550,0.8650000000000001,0.28165000000000007,0.76
551,-0.72,0.26045000000000007,0.74
552,0.6025000000000001,0.27385000000000004,0.76
553,0.6025000000000001,0.30030000000000007,0.78
554,-0.72,0.27460000000000007,0.76
555,0.9025,0.2791,0.76
556,0.37750000000000006,0.27310000000000006,0.76
557,0.6025000000000001,0.27760000000000007,0.76
558,-0.72,0.27760000000000007,0.76
559,-0.72,0.24515000000000003,0.74
560,-0.72,0.22395000000000007,0.72
561,0.3400000000000001,0.22395000000000007,0.72
562,-0.72,0.19150000000000006,0.7
563,0.5650000000000001,0.18475000000000005,0.7
564,0.37750000000000006,0.17950000000000008,0.7
565,0.5650000000000001,0.18400000000000005,0.7
566,0.64,0.21120000000000005,0.72
567,0.5650000000000001,0.20445000000000008,0.72
568,0.64,0.21045000000000005,0.72
569,-0.35333333333333333,0.19208333333333338,0.7
570,0.9025,0.2245333333333334,0.72
571,0.8650000000000001,0.25623333333333337,0.74
572,0.6025000000000001,0.2569833333333334,0.74
573,-0.72,0.2245333333333334,0.72
574,0.6025000000000001,0.2290333333333334,0.72
575,0.5650000000000001,0.2290333333333334,0.72
576,0.3400000000000001,0.2502333333333334,0.74
577,0.37750000000000006,0.2721833333333334,0.76
578,0.8650000000000001,0.2774333333333334,0.76
579,0.6025000000000001,0.3038833333333334,0.78
580,0.9025,0.3091333333333334,0.78
581,0.6775000000000001,0.3158833333333334,0.78
582,-0.72,0.2841833333333334,0.76
583,0.3400000000000001,0.27893333333333337,0.76
584,0.8650000000000001,0.2931833333333334,0.76
585,0.37750000000000006,0.2984333333333334,0.76
586,0.1525000000000001,0.3158833333333334,0.78
587,-0.72,0.2894333333333334,0.76
588,0.8650000000000001,0.2999333333333334,0.76
589,0.37750000000000006,0.3006833333333334,0.76
590,0.6025000000000001,0.3271333333333334,0.78
591,-0.72,0.2954333333333334,0.76
592,-0.72,0.26823333333333343,0.74
593,-0.72,0.24178333333333338,0.72
594,0.11500000000000006,0.2584833333333334,0.74
595,0.8650000000000001,0.2644833333333334,0.74
596,0.6775000000000001,0.2599833333333334,0.74
597,0.3400000000000001,0.2539833333333334,0.74
598,0.6025000000000001,0.2539833333333334,0.74
599,0.5650000000000001,0.2539833333333334,0.74
600,-0.72,0.2222833333333334,0.72
601,0.11500000000000006,0.2389833333333334,0.74
602,0.3400000000000001,0.23373333333333338,0.74
603,0.6025000000000001,0.23373333333333338,0.74
604,0.64,0.2609333333333334,0.76
605,0.37750000000000006,0.2504333333333334,0.76
606,0.3400000000000001,0.2496833333333334,0.76
607,0.6025000000000001,0.2496833333333334,0.76
608,0.9025,0.2821333333333334,0.78
609,0.5650000000000001,0.3078333333333334,0.8
610,-0.72,0.3078333333333334,0.8
611,-0.72,0.2866333333333334,0.78
612,0.6025000000000001,0.3130833333333334,0.8
613,0.37750000000000006,0.3093333333333334,0.8
614,0.6025000000000001,0.3138333333333334,0.8
615,-0.72,0.2881333333333334,0.78
616,0.6025000000000001,0.2873833333333334,0.78
617,0.3400000000000001,0.28288333333333343,0.78
618,-0.3375,0.2633333333333334,0.76
619,-0.72,0.25600000000000006,0.76
620,-0.72,0.22355000000000008,0.74
621,0.64,0.21905000000000008,0.74
622,0.11500000000000006,0.20930000000000007,0.74
623,0.5650000000000001,0.23500000000000007,0.76
624,0.9025,0.24100000000000005,0.76
625,0.6025000000000001,0.24175000000000008,0.76
626,-0.72,0.22055000000000008,0.74
627,0.9025,0.2310500000000001,0.74
628,0.9025,0.23180000000000006,0.74
629,0.6025000000000001,0.23180000000000006,0.74
630,0.11500000000000006,0.21605000000000008,0.74
631,-0.72,0.18810000000000004,0.72
632,0.5650000000000001,0.21380000000000007,0.74
633,0.37750000000000006,0.21455000000000005,0.74
634,0.5650000000000001,0.20855000000000007,0.74
635,-0.72,0.18660000000000007,0.72
636,0.5650000000000001,0.19485000000000008,0.72
637,0.9025,0.22730000000000009,0.74
638,-0.72,0.19560000000000005,0.72
639,0.5650000000000001,0.19935000000000005,0.72
640,0.64,0.20010000000000006,0.72
641,-0.72,0.20010000000000006,0.72
642,0.6025000000000001,0.22655000000000006,0.74
643,0.6025000000000001,0.25300000000000006,0.76
644,0.9025,0.26875000000000004,0.76
645,0.8650000000000001,0.26875000000000004,0.76
646,0.8650000000000001,0.2725000000000001,0.76
647,0.6025000000000001,0.27775000000000005,0.76
648,0.6025000000000001,0.27775000000000005,0.76
649,0.3400000000000001,0.27325000000000005,0.76
650,0.6025000000000001,0.2997000000000001,0.78
651,0.9025,0.31545000000000006,0.78
652,-0.72,0.29425000000000007,0.76
653,0.1525000000000001,0.28525000000000006,0.76
654,-0.72,0.25805000000000006,0.74
655,0.8650000000000001,0.26780000000000004,0.74
656,-0.72,0.24660000000000007,0.72
657,0.64,0.24735000000000007,0.72
658,0.9025,0.24735000000000007,0.72
659,-0.72,0.22165000000000007,0.7
660,0.5650000000000001,0.24735000000000007,0.72
661,0.9025,0.27980000000000005,0.74
662,0.37750000000000006,0.27530000000000004,0.74
663,0.6775000000000001,0.28130000000000005,0.74
664,0.5650000000000001,0.2805500000000001,0.74
665,0.8650000000000001,0.31225,0.76
666,0.9025,0.3182500000000001,0.76
667,-0.72,0.29705000000000004,0.74
668,0.6775000000000001,0.3173500000000001,0.76
669,0.37750000000000006,0.33930000000000005,0.78
670,0.9025,0.37175,0.8
671,0.8650000000000001,0.3762500000000001,0.8
672,0.64,0.38675000000000004,0.8
673,0.37750000000000006,0.38300000000000006,0.8
674,0.5650000000000001,0.3762500000000001,0.8
675,0.11500000000000006,0.36650000000000005,0.8
676,0.11500000000000006,0.3832000000000001,0.82
677,-0.72,0.35075,0.8
678,-0.72,0.3183,0.78
679,0.11500000000000006,0.30855000000000005,0.78
680,0.6025000000000001,0.3183,0.78
681,-0.72,0.3183,0.78
682,0.8650000000000001,0.3243000000000001,0.78
683,0.5650000000000001,0.32805000000000006,0.78
684,0.3400000000000001,0.32355000000000006,0.78
685,0.9025,0.3560000000000001,0.8
686,-0.72,0.3303000000000001,0.78
687,0.5650000000000001,0.32355000000000006,0.78
688,0.8650000000000001,0.35525000000000007,0.8
689,-0.72,0.32955000000000007,0.78
690,0.8650000000000001,0.33405000000000007,0.78
691,0.6025000000000001,0.36050000000000004,0.8
692,0.85,0.3654500000000001,0.8
693,0.3400000000000001,0.3602,0.8
694,-0.5175000000000001,0.3318000000000001,0.78
695,0.8650000000000001,0.3318000000000001,0.78
696,0.9025,0.33255,0.78
697,0.3400000000000001,0.32730000000000004,0.78
698,-0.72,0.30085000000000006,0.76
699,-0.72,0.27965,0.74
700,-0.72,0.25320000000000004,0.72
701,0.8650000000000001,0.25245000000000006,0.72
702,0.6025000000000001,0.27890000000000004,0.74
703,0.6775000000000001,0.28940000000000005,0.74
704,0.8650000000000001,0.32110000000000005,0.76
705,0.3400000000000001,0.31060000000000004,0.76
706,0.1525000000000001,0.32805000000000006,0.78
707,0.37750000000000006,0.3228000000000001,0.78
708,-0.72,0.29035000000000005,0.76
709,0.31500000000000006,0.31105000000000005,0.78
710,-0.72,0.28535000000000005,0.76
711,0.37750000000000006,0.27485000000000004,0.76
712,0.1525000000000001,0.2703500000000001,0.76
713,0.6025000000000001,0.26885000000000003,0.76
714,0.6025000000000001,0.26960000000000006,0.76
715,-0.72,0.23790000000000006,0.74
716,0.9025,0.23790000000000006,0.74
717,0.6025000000000001,0.2643500000000001,0.76
718,-0.21833333333333338,0.2464333333333334,0.74
719,0.8650000000000001,0.2561833333333334,0.74
720,0.6025000000000001,0.25018333333333337,0.74
721,0.6025000000000001,0.2449333333333334,0.74
722,-0.72,0.21773333333333342,0.72
723,-0.72,0.1957833333333334,0.7
724,-0.72,0.1700833333333334,0.68
725,0.6775000000000001,0.1813333333333334,0.68
726,-0.2025,0.17498333333333338,0.66
727,-0.72,0.17498333333333338,0.66
728,0.6775000000000001,0.2029333333333334,0.68
729,-0.72,0.1862333333333334,0.66
730,-0.72,0.1597833333333334,0.64
731,-0.72,0.1597833333333334,0.64
732,0.5650000000000001,0.15378333333333338,0.64
733,0.9025,0.1605333333333334,0.64
734,-0.72,0.1393333333333334,0.62
735,-0.72,0.1068833333333334,0.6
736,0.3400000000000001,0.12808333333333338,0.62
737,-0.72,0.10238333333333338,0.6
738,-0.72,0.07068333333333339,0.58
739,0.8650000000000001,0.10238333333333338,0.6
740,0.6775000000000001,0.09863333333333339,0.6
741,-0.72,0.07218333333333339,0.58
742,0.6025000000000001,0.0672333333333334,0.58
743,0.6025000000000001,0.0724833333333334,0.58
744,-0.72,0.0684333333333334,0.58
745,-0.72,0.036733333333333396,0.56
746,0.9025,0.036733333333333396,0.56
747,0.1525000000000001,0.03298333333333339,0.56
748,0.6025000000000001,0.059433333333333394,0.58
749,0.8650000000000001,0.0911333333333334,0.6
750,0.3400000000000001,0.1123333333333334,0.62
751,0.5650000000000001,0.1063333333333334,0.62
752,0.9025,0.1123333333333334,0.62
753,0.11500000000000006,0.1010833333333334,0.62
754,0.5650000000000001,0.0950833333333334,0.62
755,0.6025000000000001,0.1003333333333334,0.62
756,-0.72,0.08288333333333339,0.6
757,-0.9724999999999999,0.05588333333333339,0.58
758,-0.72,0.05588333333333339,0.58
759,-0.72,0.03518333333333339,0.56
760,0.5650000000000001,0.06088333333333339,0.58
761,0.8650000000000001,0.0706333333333334,0.58
762,0.6025000000000001,0.07963333333333339,0.58
763,-0.72,0.053183333333333395,0.56
764,0.37750000000000006,0.04868333333333339,0.56
765,0.5650000000000001,0.07438333333333338,0.58
766,0.37750000000000006,0.06388333333333339,0.58
767,0.6025000000000001,0.06388333333333339,0.58
768,-0.72,0.05385000000000006,0.58
769,-0.72,0.022150000000000062,0.56
770,-0.72,-0.004299999999999942,0.54
771,0.3400000000000001,-0.009549999999999942,0.54
772,-0.72,-0.009549999999999942,0.54
773,0.64,0.017650000000000058,0.56
774,0.9025,0.050100000000000054,0.58
775,0.6025000000000001,0.04860000000000006,0.58
776,0.37750000000000006,0.06020000000000006,0.6
777,0.5650000000000001,0.08590000000000005,0.62
778,-0.72,0.05795000000000005,0.6
779,-0.72,0.05795000000000005,0.6
780,0.11500000000000006,0.07465000000000006,0.62
781,0.11500000000000006,0.09135000000000006,0.64
782,0.5650000000000001,0.09135000000000006,0.64
783,0.6025000000000001,0.08535000000000005,0.64
784,-0.72,0.08535000000000005,0.64
785,0.5650000000000001,0.11105000000000005,0.66
786,0.5650000000000001,0.11555000000000007,0.66
787,0.3400000000000001,0.13675000000000007,0.68
788,0.7066666666666667,0.1652833333333334,0.7
789,0.11500000000000006,0.1502833333333334,0.7
790,-0.72,0.12233333333333339,0.68
791,0.9025,0.15478333333333338,0.7
792,0.11500000000000006,0.1450333333333334,0.7
793,0.6775000000000001,0.1465333333333334,0.7
794,0.37750000000000006,0.1684833333333334,0.72
795,-0.72,0.1684833333333334,0.72
796,0.8650000000000001,0.1677333333333334,0.72
797,-0.044999999999999984,0.16378333333333336,0.7
798,0.6025000000000001,0.16378333333333336,0.7
799,0.64,0.1592833333333334,0.7
800,0.5650000000000001,0.16378333333333336,0.7
801,-0.72,0.1380833333333334,0.68
802,0.3400000000000001,0.12683333333333338,0.68
803,0.6025000000000001,0.1365833333333334,0.68
804,0.9025,0.1433333333333334,0.68
805,-0.72,0.1168833333333334,0.66
806,0.3400000000000001,0.1380833333333334,0.68
807,0.1525000000000001,0.1605833333333334,0.7
808,0.6025000000000001,0.1870333333333334,0.72
809,0.3400000000000001,0.20823333333333338,0.74
810,0.3400000000000001,0.20373333333333338,0.74
811,0.6025000000000001,0.1984833333333334,0.74
812,0.37750000000000006,0.1939833333333334,0.74
813,0.64,0.2211833333333334,0.76
814,0.5650000000000001,0.2249333333333334,0.76
815,-0.72,0.1992333333333334,0.74
816,0.8650000000000001,0.2089833333333334,0.74
817,0.9025,0.2149833333333334,0.74
818,0.37750000000000006,0.23693333333333338,0.76
819,0.5650000000000001,0.2626333333333334,0.78
820,-0.31499999999999995,0.2707333333333334,0.78
821,0.5650000000000001,0.2752333333333334,0.78
822,0.8650000000000001,0.3069333333333334,0.8
823,0.37750000000000006,0.3016833333333334,0.8
824,0.6025000000000001,0.2956833333333334,0.8
825,-0.72,0.2692333333333334,0.78
826,0.5650000000000001,0.2729833333333334,0.78
827,0.11500000000000006,0.2639833333333334,0.78
828,-0.72,0.2639833333333334,0.78
829,0.5650000000000001,0.2896833333333334,0.8
830,0.11500000000000006,0.2896833333333334,0.8
831,-0.72,0.2729833333333334,0.78
832,-0.72,0.24728333333333338,0.76
833,0.3400000000000001,0.2420333333333334,0.76
834,0.5650000000000001,0.2677333333333334,0.78
835,0.5650000000000001,0.2677333333333334,0.78
836,-0.72,0.2420333333333334,0.76
837,0.8650000000000001,0.2525333333333334,0.76
838,-0.72,0.22400000000000006,0.74
839,0.6025000000000001,0.23375000000000007,0.74
840,0.3400000000000001,0.25495000000000007,0.76
841,0.5650000000000001,0.2482000000000001,0.76
842,-0.72,0.23150000000000007,0.74
843,0.37750000000000006,0.2255000000000001,0.74
844,0.11500000000000006,0.22025000000000006,0.74
845,0.3400000000000001,0.24145000000000005,0.76
846,0.37750000000000006,0.23170000000000004,0.76
847,-0.72,0.21820000000000006,0.76
848,0.9025,0.22420000000000007,0.76
849,0.5650000000000001,0.22270000000000006,0.76
850,0.37750000000000006,0.21895000000000006,0.76
851,0.6025000000000001,0.24540000000000006,0.78
852,0.6025000000000001,0.25065000000000004,0.78
853,0.6025000000000001,0.25065000000000004,0.78
854,0.6025000000000001,0.24465000000000006,0.78
855,0.3400000000000001,0.2658500000000001,0.8
856,0.37750000000000006,0.26660000000000006,0.8
857,0.64,0.27635000000000004,0.8
858,0.5650000000000001,0.27560000000000007,0.8
859,0.8650000000000001,0.2861000000000001,0.8
860,0.5650000000000001,0.2906000000000001,0.8
861,0.37750000000000006,0.2861000000000001,0.8
862,-0.72,0.26415000000000005,0.78
863,0.3400000000000001,0.25815000000000005,0.78
864,0.5650000000000001,0.25815000000000005,0.78
865,0.5650000000000001,0.28385000000000005,0.8
866,-0.72,0.2521500000000001,0.78
867,0.9025,0.2521500000000001,0.78
868,0.6025000000000001,0.25665000000000004,0.78
869,0.5650000000000001,0.25665000000000004,0.78
870,0.6025000000000001,0.2750000000000001,0.8
871,-0.72,0.24930000000000008,0.78
872,0.6025000000000001,0.24405000000000007,0.78
873,0.8650000000000001,0.2538000000000001,0.78
874,-0.72,0.22735000000000005,0.76
875,-0.72,0.22735000000000005,0.76
876,0.6025000000000001,0.22810000000000005,0.76
877,0.6025000000000001,0.23785000000000006,0.76
878,0.5650000000000001,0.26355000000000006,0.78
879,0.9025,0.2703000000000001,0.78
880,0.5650000000000001,0.27930000000000005,0.78
881,-0.72,0.27930000000000005,0.78
882,0.9025,0.3117500000000001,0.8
883,-0.72,0.2905500000000001,0.78
884,-0.72,0.2648500000000001,0.76
885,0.6025000000000001,0.26560000000000006,0.76
886,0.6025000000000001,0.29205000000000003,0.78
887,0.5650000000000001,0.2860500000000001,0.78
888,-0.72,0.2860500000000001,0.78
889,-0.72,0.25960000000000005,0.76
890,-0.72,0.23840000000000006,0.74
891,-0.72,0.21270000000000006,0.72
892,0.37750000000000006,0.23465000000000008,0.74
893,0.5650000000000001,0.23840000000000006,0.74
894,0.5650000000000001,0.24740000000000006,0.74
895,-0.72,0.22620000000000004,0.72
896,0.5650000000000001,0.22995000000000004,0.72
897,-0.72,0.22995000000000004,0.72
898,-0.72,0.19750000000000006,0.7
899,-0.72,0.17180000000000006,0.68
900,-0.72,0.14985000000000007,0.66
